Row,Model,Wavelength,Reconstruction,Residual
original_glcm_Correlation,0.170884701336725,0.0726469229658033,0.680344052803381,0.076124322894091
original_glcm_DifferenceAverage,0.466332107351935,0.0522174414802648,0.152982828618668,0.328467622549133
original_glcm_DifferenceEntropy,0.326935345150735,0.115843712109808,0.120056026235892,0.437164916503566
original_glcm_DifferenceVariance,0.494252935338805,0.135797100769905,0.00170910975916049,0.36824085413213
original_glcm_Id,0.765310530645883,0.0361611670438282,0.0367593707688598,0.161768931541429
original_glcm_Idm,0.7622699435768,0.0333398009194929,0.0433906117488812,0.160999643754826
original_glcm_Idmn,0.00929233335240495,0.118726704571843,0.220565148419243,0.651415813656509
original_glcm_Idn,0.497473757383771,0.0487967057834816,0.145164749367235,0.308564787465513
original_glcm_Imc1,0.131249825151359,0.25310874622684,0.59159172055958,0.0240497080622214
original_glcm_Imc2,0.562574028604397,0.0823291713079894,0.314514544448528,0.0405822556390852
original_glcm_InverseVariance,0.358964384781611,0.0847435696972129,0.35838079366428,0.197911251856896
original_glcm_JointAverage,0.0239936862389899,0.302273754766688,0.295485811536065,0.378246747458257
original_glcm_JointEnergy,0.746955419326808,0.0237058576948062,0.102206432167777,0.127132290810609
original_glcm_JointEntropy,0.64681507647072,0.00906432305094352,0.224080676183652,0.120039924294685
original_glcm_MCC,0.539245506751456,0.0900228588595796,0.257397210428165,0.1133344239608
original_glcm_MaximumProbability,0.758903111641733,0.0326676488377218,0.0871003159482285,0.121328923572317
original_glcm_SumAverage,0.0239936862389891,0.302273754766688,0.295485811536067,0.378246747458256
original_glcm_SumEntropy,0.615729151325928,0.0118172230223508,0.282673953851743,0.089779671799978
original_glcm_SumSquares,0.306030714780075,0.0402794937766083,0.449879411452788,0.203810379990528
original_gldm_DependenceEntropy,0.47269054707781,0.0210511617202104,0.457642418692628,0.0486158725093513
original_gldm_DependenceNonUniformity,0.928170580946351,0.0131657517478268,0.00856401771672855,0.0500996495890937
original_gldm_DependenceNonUniformityNormalized,0.767262678323293,0.0233993636806149,0.0366487759330981,0.172689182062994
original_gldm_DependenceVariance,0.876137253106684,0.0302236859663866,0.00201359901578289,0.091625461911147
original_gldm_GrayLevelNonUniformity,0.933794946389065,0.00195271974863426,0.046178190082761,0.0180741437795393
original_gldm_GrayLevelVariance,0.427946866888266,0.0293390857178432,0.369572355220363,0.173141692173528
original_gldm_HighGrayLevelEmphasis,0.00865933764473623,0.241993420327525,0.328030930373554,0.421316311654185
original_gldm_LargeDependenceEmphasis,0.840666175808034,0.0417002454143292,0.00295398610009585,0.11467959267754
original_gldm_LargeDependenceHighGrayLevelEmphasis,0.325513687707937,0.321599534555819,0.104898552092393,0.247988225643852
original_gldm_LargeDependenceLowGrayLevelEmphasis,0.277905483222593,0.253298931607643,0.285133588516466,0.183661996653297
original_gldm_LowGrayLevelEmphasis,0.567834298210321,0.140151564205864,0.111455110035321,0.180559027548495
original_gldm_SmallDependenceEmphasis,0.669315406501896,0.119743375460005,0.0409808755484758,0.169960342489624
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.230819471445,0.0339425003546318,0.173334834825258,0.56190319337511
original_gldm_SmallDependenceLowGrayLevelEmphasis,0.690577456268413,0.0562585674590363,0.114327496641204,0.138836479631347
original_glrlm_GrayLevelNonUniformity,0.926659472562019,0.00467889893630625,0.0633231848994239,0.00533844360225055
original_glrlm_GrayLevelNonUniformityNormalized,0.676786381811515,0.00678818680264951,0.232679878239663,0.0837455531461726
original_glrlm_GrayLevelVariance,0.3020370109899,0.0364261715931435,0.465052710394896,0.19648410702206
original_glrlm_HighGrayLevelRunEmphasis,7.69981231480427e-05,0.250932073207762,0.339790858855372,0.409200069813718
original_glrlm_LongRunEmphasis,0.701179479153288,0.121710251908007,0.0155775981107773,0.161532670827928
original_glrlm_LongRunHighGrayLevelEmphasis,0.193084434182071,0.332314289407964,0.24096344660585,0.233637829804115
original_glrlm_LongRunLowGrayLevelEmphasis,0.0193620190016191,0.327891480336428,0.190101769882901,0.462644730779052
original_glrlm_LowGrayLevelRunEmphasis,0.605957238939689,0.128263741907881,0.0979892398574824,0.167789779294948
original_glrlm_RunEntropy,0.310962368818614,0.0580935250456005,0.582153526875005,0.0487905792607808
original_glrlm_RunLengthNonUniformity,0.939717448435608,0.0154584631595708,0.00780102440310568,0.0370230640017158
original_glrlm_RunLengthNonUniformityNormalized,0.801406687320752,0.0311505316148531,0.0298383320790259,0.137604448985369
original_glrlm_RunPercentage,0.831656784695308,0.0395819113888549,0.00414503970681363,0.124616264209024
original_glrlm_RunVariance,0.656861591399461,0.157540615236747,0.00703135456659165,0.1785664387972
original_glrlm_ShortRunEmphasis,0.802994423198661,0.0417834475189935,0.00914019123374357,0.146081938048602
original_glrlm_ShortRunHighGrayLevelEmphasis,0.00283102258690356,0.218791092089721,0.355110883785861,0.423267001537514
original_glrlm_ShortRunLowGrayLevelEmphasis,0.677553102859934,0.0977659992860256,0.0742616103221044,0.150419287531936
original_glszm_GrayLevelNonUniformity,0.325723519783202,0.237942442433207,0.359194743391074,0.077139294392517
original_glszm_GrayLevelNonUniformityNormalized,0.215065613644121,0.0472568546648853,0.658592359788066,0.0790851719029277
original_glszm_GrayLevelVariance,0.627191266675363,0.0202398289698571,0.32081981561444,0.0317490887403407
original_glszm_HighGrayLevelZoneEmphasis,0.166124649119517,0.210330196234957,0.408296447566998,0.215248707078528
original_glszm_LargeAreaEmphasis,0.929512423308269,0.0239980715616334,0.00640717320615936,0.0400823319239386
original_glszm_LargeAreaHighGrayLevelEmphasis,0.826582058274202,0.104266148997032,3.7838989434416e-05,0.0691139537393319
original_glszm_LargeAreaLowGrayLevelEmphasis,0.881275079669832,0.0414559015112792,0.0515858287411194,0.0256831900777699
original_glszm_LowGrayLevelZoneEmphasis,0.667951013494263,0.0618725135451284,0.113544111823677,0.156632361136932
original_glszm_SizeZoneNonUniformity,0.0429740747284374,0.280276224336702,0.540716261568279,0.136033439366582
original_glszm_SizeZoneNonUniformityNormalized,0.268530359258392,0.0584111070767048,0.609908024825815,0.0631505088390883
original_glszm_SmallAreaEmphasis,0.267418259702833,0.0603799142398949,0.613549202991437,0.058652623065836
original_glszm_SmallAreaHighGrayLevelEmphasis,0.068188081000832,0.238322107493166,0.330351457065813,0.363138354440189
original_glszm_SmallAreaLowGrayLevelEmphasis,0.458635495765087,0.0555948292728745,0.311419021217989,0.17435065374405
original_glszm_ZoneEntropy,0.318962990144043,0.0456468137660955,0.589150370193461,0.0462398258963999
original_glszm_ZonePercentage,0.568760298913831,0.191912068842683,0.0503605183441347,0.188967113899351
original_glszm_ZoneVariance,0.929530419733943,0.0238542637275464,0.00661950932692982,0.0399958072115811
original_ngtdm_Busyness,0.647199558078007,0.095723785059911,0.238957801283,0.0181188555790815
original_ngtdm_Coarseness,0.874790280175363,0.0109947815478664,0.0984918458923126,0.0157230923844583
original_ngtdm_Complexity,0.0275515785590936,0.368458861911056,0.295286689241964,0.308702870287887
original_ngtdm_Contrast,0.581325426046605,0.019270634232983,0.23240136441894,0.167002575301473
original_ngtdm_Strength,0.32464140317768,0.0901761487510803,0.0409539355636281,0.544228512507612
